,Product,Type,Release_Date,Process_Size,TDP,Die_Size,Transistors,Freq,Foundry,Vendor,Date
4780,ATI All-In-Wonder Radeon 7500,GPU,2002-04-16,150.0,61.95744680851064,83.0,60.0,260.0,TSMC,ATI,2002
2941,ATI All-In-Wonder Radeon 7500 VE,GPU,2002-04-16,150.0,61.95744680851064,83.0,60.0,260.0,TSMC,ATI,2002
410,Intel Pentium 4-M 1.40,CPU,2002-04-23,130.0,21.0,131.0,55.0,1400.0,Intel,Intel,2002
2035,Intel Pentium 4-M 1.80,CPU,2002-04-23,130.0,30.0,131.0,55.0,1800.0,Intel,Intel,2002
669,Intel Pentium 4-M 1.50,CPU,2002-04-23,130.0,26.0,131.0,55.0,1500.0,Intel,Intel,2002
3656,NVIDIA Quadro4 500 Go GL,GPU,2002-04-23,150.0,61.95744680851064,65.0,29.0,220.0,TSMC,NVIDIA,2002
1753,Intel Xeon 2.4,CPU,2002-04-23,130.0,89.0,217.0,55.0,2394.0,Intel,Intel,2002
3155,ATI Radeon IGP 330M,GPU,2002-05-01,180.0,61.95744680851064,73.0,30.0,183.0,Unknown,ATI,2002
148,Intel Pentium 4 2.53,CPU,2002-05-06,130.0,110.0,146.0,55.0,2527.0,Intel,Intel,2002
505,Intel Pentium 4 2.4,CPU,2002-05-06,130.0,92.0,146.0,55.0,2400.0,Intel,Intel,2002
1787,AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,Unknown,AMD,2002
796,AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,Unknown,AMD,2002
574,AMD Athlon XP 1800+,CPU,2002-06-10,130.0,51.0,80.0,37.0,1533.0,Unknown,AMD,2002
127,AMD Athlon XP 2200+,CPU,2002-06-10,130.0,68.0,80.0,37.0,1800.0,Unknown,AMD,2002
2662,Matrox Millennium G450 x2 MMS,GPU,2002-06-19,180.0,61.95744680851064,116.42156862745098,10.0,125.0,UMC,Other,2002
4842,Matrox Millennium G450 x4 MMS,GPU,2002-06-19,180.0,61.95744680851064,116.42156862745098,10.0,125.0,UMC,Other,2002
162,Intel Pentium 4-M 2.00,CPU,2002-06-24,130.0,32.0,131.0,55.0,2000.0,Intel,Intel,2002
595,Intel Pentium 4-M 1.90,CPU,2002-06-24,130.0,32.0,131.0,55.0,1900.0,Intel,Intel,2002
4241,Matrox Parhelia 256 MB,GPU,2002-06-25,150.0,61.95744680851064,174.0,80.0,200.0,UMC,Other,2002
2193,Matrox Parhelia 128 MB,GPU,2002-06-25,150.0,61.95744680851064,174.0,80.0,200.0,UMC,Other,2002
3340,Matrox Parhelia 128 MB,GPU,2002-06-25,150.0,61.95744680851064,174.0,80.0,220.0,UMC,Other,2002
3485,ATI FireGL 9700 X1-256p,GPU,2002-07-01,150.0,37.0,215.0,110.0,324.0,TSMC,ATI,2002
4247,ATI FireGL 9700 X1-256,GPU,2002-07-01,150.0,37.0,215.0,110.0,325.0,TSMC,ATI,2002
3264,ATI Radeon 9000,GPU,2002-07-01,150.0,28.0,97.0,36.0,250.0,TSMC,ATI,2002
4784,ATI Radeon 9000 LE,GPU,2002-07-01,150.0,28.0,97.0,36.0,250.0,TSMC,ATI,2002
2230,ATI All-In-Wonder 9500,GPU,2002-07-01,150.0,61.95744680851064,215.0,110.0,277.0,TSMC,ATI,2002
2302,ATI Radeon 9700 PRO,GPU,2002-07-01,150.0,61.95744680851064,215.0,110.0,325.0,TSMC,ATI,2002
2644,ATI Radeon 9700 PRO X4,GPU,2002-07-01,150.0,61.95744680851064,215.0,110.0,325.0,TSMC,ATI,2002
4614,ATI FireGL 9700 X1-128,GPU,2002-07-01,150.0,61.95744680851064,215.0,110.0,325.0,TSMC,ATI,2002
3381,ATI Radeon 9700,GPU,2002-07-01,150.0,37.0,215.0,110.0,275.0,TSMC,ATI,2002
3091,ATI Radeon 9000 PRO,GPU,2002-07-18,150.0,28.0,97.0,36.0,275.0,TSMC,ATI,2002
1581,AMD Athlon XP 2400+,CPU,2002-08-21,130.0,65.0,80.0,37.0,2000.0,Unknown,AMD,2002
905,AMD Athlon XP 2600+,CPU,2002-08-21,130.0,68.0,80.0,37.0,2083.0,Unknown,AMD,2002
462,AMD Athlon XP 2400+,CPU,2002-08-21,130.0,68.0,80.0,63.0,2000.0,Unknown,AMD,2002
289,Intel Pentium 4 2.80,CPU,2002-08-25,130.0,110.0,146.0,55.0,2793.0,Intel,Intel,2002
1509,Intel Pentium 4 2.60,CPU,2002-08-25,130.0,92.0,146.0,55.0,2600.0,Intel,Intel,2002
2057,Intel Pentium 4 2.66,CPU,2002-08-25,130.0,110.0,146.0,55.0,2660.0,Intel,Intel,2002
3440,ATI Mobility Radeon 9000,GPU,2002-09-01,150.0,61.95744680851064,81.0,36.0,240.0,UMC,ATI,2002
3196,ATI Mobility Radeon 9000,GPU,2002-09-01,150.0,61.95744680851064,81.0,36.0,240.0,UMC,ATI,2002
3191,ATI Mobility Radeon 9000,GPU,2002-09-01,150.0,61.95744680851064,81.0,36.0,240.0,UMC,ATI,2002
1579,Intel Xeon 2.8,CPU,2002-09-11,130.0,89.0,217.0,55.0,2790.0,Intel,Intel,2002
1534,Intel Pentium 4-M 2.20,CPU,2002-09-16,130.0,35.0,131.0,55.0,2200.0,Intel,Intel,2002
941,Intel Celeron 2.0,CPU,2002-09-18,130.0,73.0,146.0,55.0,2000.0,Intel,Intel,2002
1182,Intel Celeron 2.0,CPU,2002-09-18,130.0,73.0,146.0,55.0,2000.0,Intel,Intel,2002
3856,NVIDIA GeForce4 MX 440-8x,GPU,2002-09-25,150.0,61.95744680851064,65.0,29.0,275.0,TSMC,NVIDIA,2002
2275,NVIDIA GeForce4 MX 440-8x,GPU,2002-09-25,150.0,61.95744680851064,65.0,29.0,275.0,TSMC,NVIDIA,2002
2066,AMD Athlon XP 2800+,CPU,2002-10-01,130.0,74.0,80.0,37.0,2250.0,Unknown,AMD,2002
2084,AMD Athlon XP 2700+,CPU,2002-10-01,130.0,68.0,80.0,37.0,2167.0,Unknown,AMD,2002
3455,ATI FireGL 9500 Z1-128,GPU,2002-10-01,150.0,61.95744680851064,215.0,110.0,325.0,TSMC,ATI,2002
3844,NVIDIA GeForce4 MX + nForce2,GPU,2002-10-01,150.0,61.95744680851064,65.0,29.0,200.0,Unknown,NVIDIA,2002
4265,ATI Radeon 9500 PRO,GPU,2002-10-01,150.0,61.95744680851064,215.0,110.0,275.0,TSMC,ATI,2002
100,AMD Athlon XP 2600+,CPU,2002-10-01,130.0,68.0,80.0,37.0,2133.0,Unknown,AMD,2002
4184,ATI Radeon IGP 320M,GPU,2002-10-05,180.0,61.95744680851064,73.0,30.0,160.0,Unknown,ATI,2002
3619,ATI Radeon IGP 350M,GPU,2002-10-05,180.0,61.95744680851064,73.0,30.0,183.0,Unknown,ATI,2002
4612,ATI Radeon IGP 320,GPU,2002-10-05,180.0,61.95744680851064,73.0,30.0,160.0,Unknown,ATI,2002
2671,ATI Radeon IGP 340,GPU,2002-10-05,180.0,61.95744680851064,73.0,30.0,183.0,Unknown,ATI,2002
3694,ATI Radeon IGP 340M,GPU,2002-10-05,180.0,61.95744680851064,73.0,30.0,183.0,Unknown,ATI,2002
2483,ATI Radeon IGP 345M,GPU,2002-10-05,180.0,61.95744680851064,73.0,30.0,183.0,Unknown,ATI,2002
3616,NVIDIA GeForce4 460 Go,GPU,2002-10-14,150.0,61.95744680851064,65.0,29.0,250.0,TSMC,NVIDIA,2002
775,AMD Athlon XP-M 2200+,CPU,2002-11-11,130.0,45.0,101.0,63.0,1800.0,Unknown,AMD,2002
3663,NVIDIA Quadro4 580 XGL,GPU,2002-11-12,150.0,61.95744680851064,65.0,29.0,300.0,TSMC,NVIDIA,2002
4835,NVIDIA Quadro4 380 XGL,GPU,2002-11-12,150.0,61.95744680851064,65.0,29.0,275.0,TSMC,NVIDIA,2002
4717,NVIDIA Quadro4 980 XGL,GPU,2002-11-12,150.0,61.95744680851064,101.0,36.0,300.0,TSMC,NVIDIA,2002
3784,NVIDIA GeForce4 Go 4200,GPU,2002-11-14,150.0,61.95744680851064,101.0,36.0,200.0,TSMC,NVIDIA,2002
671,Intel Xeon 2.66,CPU,2002-11-18,130.0,89.0,217.0,55.0,2660.0,Intel,Intel,2002
1693,Intel Celeron 2.10,CPU,2002-11-20,130.0,73.0,146.0,55.0,2100.0,Intel,Intel,2002
1942,Intel Celeron 2.20,CPU,2002-11-20,130.0,73.0,146.0,55.0,2200.0,Intel,Intel,2002
2085,Intel Pentium 4-M 2.40,CPU,2003-01-14,130.0,35.0,131.0,55.0,2400.0,Intel,Intel,2003
4521,NVIDIA Quadro FX 2000,GPU,2003-01-21,130.0,62.01,199.0,125.0,400.0,TSMC,NVIDIA,2003
3708,NVIDIA Quadro FX 1000,GPU,2003-01-21,130.0,62.01,199.0,125.0,300.0,TSMC,NVIDIA,2003
2990,ATI All-In-Wonder 9700 PRO,GPU,2003-01-22,150.0,62.01,215.0,110.0,325.0,TSMC,ATI,2003
578,AMD Athlon XP 2500+,CPU,2003-02-10,130.0,68.0,101.0,63.0,1833.0,Unknown,AMD,2003
1429,AMD Athlon XP 2500+ DTR,CPU,2003-02-10,130.0,68.0,101.0,63.0,1833.0,Unknown,AMD,2003
4127,NVIDIA GeForce4 Ti 4800 SE,GPU,2003-02-16,150.0,62.01,101.0,36.0,275.0,TSMC,NVIDIA,2003
2454,ATI Radeon 9800 SE,GPU,2003-03-01,150.0,62.01,215.0,117.0,378.0,TSMC,ATI,2003
4848,NVIDIA GeForce FX Go5100,GPU,2003-03-01,150.0,62.01,124.0,45.0,200.0,TSMC,NVIDIA,2003
2626,ATI Radeon 9800,GPU,2003-03-01,150.0,37.0,215.0,117.0,325.0,TSMC,ATI,2003
2909,NVIDIA GeForce FX Go5200 NPB 32M,GPU,2003-03-01,150.0,62.01,91.0,45.0,200.0,TSMC,NVIDIA,2003
4708,NVIDIA GeForce FX Go5200 NPB 64M,GPU,2003-03-01,150.0,62.01,91.0,45.0,250.0,TSMC,NVIDIA,2003
4801,NVIDIA GeForce FX Go5350,GPU,2003-03-01,150.0,62.01,124.0,45.0,275.0,TSMC,NVIDIA,2003
4817,ATI Radeon 9550 SE,GPU,2003-03-01,130.0,62.01,76.0,60.0,250.0,TSMC,ATI,2003
4826,ATI Radeon 9800 PRO,GPU,2003-03-01,150.0,47.0,215.0,117.0,380.0,TSMC,ATI,2003
2817,NVIDIA GeForce FX Go5200,GPU,2003-03-01,150.0,62.01,91.0,45.0,200.0,TSMC,NVIDIA,2003
3763,NVIDIA GeForce FX Go5650,GPU,2003-03-01,130.0,62.01,121.0,80.0,325.0,TSMC,NVIDIA,2003
3498,ATI Mobility Radeon 7000 IGP,GPU,2003-03-01,180.0,62.01,97.0,30.0,183.0,Unknown,ATI,2003
4190,ATI Radeon 9800 SE,GPU,2003-03-01,150.0,62.01,215.0,117.0,331.0,TSMC,ATI,2003
2293,ATI Mobility Radeon 9200,GPU,2003-03-01,150.0,62.01,81.0,36.0,250.0,UMC,ATI,2003
2848,ATI Radeon 9500,GPU,2003-03-01,150.0,12.0,215.0,110.0,275.0,TSMC,ATI,2003
2545,NVIDIA GeForce FX Go5200 64M,GPU,2003-03-01,150.0,62.01,91.0,45.0,250.0,TSMC,NVIDIA,2003
4834,ATI Mobility Radeon 9200,GPU,2003-03-01,150.0,62.01,81.0,36.0,200.0,UMC,ATI,2003
3499,ATI FireGL 9800 X2-256,GPU,2003-03-01,150.0,62.01,218.0,117.0,380.0,TSMC,ATI,2003
2503,NVIDIA GeForce FX Go5300,GPU,2003-03-01,150.0,62.01,124.0,45.0,275.0,TSMC,NVIDIA,2003
4800,NVIDIA GeForce FX Go5600,GPU,2003-03-01,130.0,62.01,121.0,80.0,275.0,TSMC,NVIDIA,2003
4343,NVIDIA GeForce FX Go5200,GPU,2003-03-01,150.0,62.01,124.0,45.0,200.0,TSMC,NVIDIA,2003
3268,ATI Radeon 9200 SE PCI,GPU,2003-03-01,150.0,28.0,98.0,36.0,200.0,UMC,ATI,2003
3777,NVIDIA GeForce FX Go5250,GPU,2003-03-01,150.0,62.01,124.0,45.0,250.0,TSMC,NVIDIA,2003
3944,NVIDIA GeForce FX Go5200 32M,GPU,2003-03-01,150.0,62.01,124.0,45.0,200.0,TSMC,NVIDIA,2003
4517,ATI Radeon 9200 SE,GPU,2003-03-01,150.0,28.0,98.0,36.0,200.0,UMC,ATI,2003
3374,NVIDIA GeForce FX 5200 Ultra,GPU,2003-03-06,150.0,62.01,124.0,45.0,325.0,TSMC,NVIDIA,2003
3362,NVIDIA GeForce FX 5600,GPU,2003-03-06,130.0,37.0,121.0,80.0,325.0,TSMC,NVIDIA,2003
3388,NVIDIA GeForce FX 5800,GPU,2003-03-06,130.0,44.0,199.0,125.0,400.0,TSMC,NVIDIA,2003
2648,NVIDIA GeForce FX 5200 Rev. 2,GPU,2003-03-06,150.0,62.01,91.0,45.0,250.0,TSMC,NVIDIA,2003
4002,NVIDIA GeForce FX 5200,GPU,2003-03-06,150.0,62.01,124.0,45.0,250.0,TSMC,NVIDIA,2003
3702,NVIDIA GeForce FX 5200 Ultra Mac Edition,GPU,2003-03-06,150.0,62.01,124.0,45.0,325.0,TSMC,NVIDIA,2003
4852,NVIDIA GeForce FX 5200,GPU,2003-03-06,150.0,62.01,65.0,29.0,250.0,TSMC,NVIDIA,2003
3644,NVIDIA GeForce FX 5800 Ultra,GPU,2003-03-06,130.0,62.01,199.0,125.0,500.0,TSMC,NVIDIA,2003
3735,NVIDIA GeForce FX 5100,GPU,2003-03-06,150.0,62.01,124.0,45.0,200.0,TSMC,NVIDIA,2003
2491,NVIDIA GeForce FX 5200 PCI,GPU,2003-03-06,150.0,62.01,91.0,45.0,250.0,TSMC,NVIDIA,2003
561,Intel Xeon 3.06,CPU,2003-03-10,130.0,89.0,217.0,55.0,3066.0,Intel,Intel,2003
982,Intel Pentium M 1.60,CPU,2003-03-12,130.0,24.0,100.0,77.0,1600.0,Intel,Intel,2003
745,Intel Pentium M 1.40,CPU,2003-03-12,130.0,24.0,100.0,77.0,1400.0,Intel,Intel,2003
1007,Intel Pentium M 1.50,CPU,2003-03-12,130.0,24.0,100.0,77.0,1500.0,Intel,Intel,2003
1271,Intel Pentium M 1.30,CPU,2003-03-12,130.0,24.0,100.0,77.0,1300.0,Intel,Intel,2003
3672,NVIDIA GeForce4 Ti 4800,GPU,2003-03-15,150.0,62.01,101.0,36.0,300.0,TSMC,NVIDIA,2003
2313,NVIDIA GeForce4 Ti 4800,GPU,2003-03-15,150.0,62.01,101.0,36.0,300.0,TSMC,NVIDIA,2003
3422,NVIDIA GeForce FX 5600 XT PCI,GPU,2003-03-17,130.0,62.01,121.0,80.0,235.0,TSMC,NVIDIA,2003
3639,NVIDIA GeForce FX 5600 Ultra,GPU,2003-03-17,130.0,62.01,121.0,80.0,400.0,TSMC,NVIDIA,2003
2882,NVIDIA GeForce FX 5600 XT,GPU,2003-03-17,130.0,62.01,121.0,80.0,235.0,TSMC,NVIDIA,2003
3339,NVIDIA GeForce FX 5200 LE,GPU,2003-03-17,150.0,62.01,124.0,45.0,250.0,TSMC,NVIDIA,2003
3982,NVIDIA GeForce PCX 5900,GPU,2003-03-17,130.0,62.01,207.0,135.0,350.0,TSMC,NVIDIA,2003
433,Intel Celeron 2.30,CPU,2003-03-31,130.0,73.0,146.0,55.0,2300.0,Intel,Intel,2003
365,Intel Celeron 2.40,CPU,2003-03-31,130.0,73.0,146.0,55.0,2400.0,Intel,Intel,2003
3067,ATI All-In-Wonder 9000 PRO,GPU,2003-03-31,150.0,62.01,97.0,36.0,275.0,TSMC,ATI,2003
2375,ATI Radeon 9100 PCI,GPU,2003-04-01,150.0,62.01,120.0,60.0,250.0,TSMC,ATI,2003
3504,ATI All-In-Wonder 9600 PRO,GPU,2003-04-01,130.0,62.01,76.0,60.0,398.0,TSMC,ATI,2003
3039,ATI Radeon 9100,GPU,2003-04-01,150.0,28.0,120.0,60.0,250.0,TSMC,ATI,2003
1518,Intel Pentium 4 HT 3.00,CPU,2003-04-14,130.0,82.0,131.0,55.0,3000.0,Intel,Intel,2003
590,Intel Pentium 4-M 2.50,CPU,2003-04-16,130.0,35.0,131.0,55.0,2500.0,Intel,Intel,2003
2046,AMD Opteron 240,CPU,2003-04-22,130.0,85.0,193.0,106.0,1400.0,Unknown,AMD,2003
1338,AMD Opteron 242,CPU,2003-04-22,130.0,85.0,193.0,106.0,1600.0,Unknown,AMD,2003
1304,AMD Opteron 244,CPU,2003-04-22,130.0,85.0,193.0,106.0,1800.0,Unknown,AMD,2003
4543,ATI Radeon 9200 PCI,GPU,2003-05-01,150.0,28.0,98.0,36.0,250.0,UMC,ATI,2003
4548,ATI Radeon 9200,GPU,2003-05-01,150.0,28.0,98.0,36.0,250.0,UMC,ATI,2003
4409,ATI Mobility Radeon 9000 IGP,GPU,2003-05-01,150.0,62.01,92.0,76.0,300.0,Unknown,ATI,2003
3929,ATI Mobility Radeon 9000 IGP,GPU,2003-05-01,150.0,62.01,92.0,76.0,222.0,Unknown,ATI,2003
4217,ATI Radeon 9200 LE,GPU,2003-05-01,150.0,28.0,98.0,36.0,250.0,UMC,ATI,2003
2632,ATI Radeon 9200 PRO,GPU,2003-05-01,150.0,28.0,98.0,36.0,240.0,UMC,ATI,2003
2371,ATI Mobility Radeon 9000 IGP,GPU,2003-05-01,150.0,62.01,92.0,76.0,300.0,Unknown,ATI,2003
4446,NVIDIA GeForce FX 5900 XT,GPU,2003-05-12,130.0,35.0,207.0,135.0,400.0,TSMC,NVIDIA,2003
2783,NVIDIA GeForce FX 5900 ZT,GPU,2003-05-12,130.0,62.01,207.0,135.0,325.0,TSMC,NVIDIA,2003
3119,NVIDIA GeForce FX 5900,GPU,2003-05-12,130.0,62.01,207.0,135.0,400.0,TSMC,NVIDIA,2003
1590,Intel Pentium 4 HT 2.60,CPU,2003-05-21,130.0,69.0,131.0,55.0,2600.0,Intel,Intel,2003
329,Intel Pentium 4 HT 2.40,CPU,2003-05-21,130.0,66.0,131.0,55.0,2400.0,Intel,Intel,2003
3150,NVIDIA Quadro FX 500,GPU,2003-05-21,150.0,62.01,124.0,45.0,270.0,TSMC,NVIDIA,2003
274,Intel Pentium 4 HT 2.80,CPU,2003-05-21,130.0,70.0,131.0,55.0,2800.0,Intel,Intel,2003
1732,Intel Pentium 4 HT 3.06,CPU,2003-06-01,130.0,110.0,146.0,55.0,3060.0,Intel,Intel,2003
1172,Intel Pentium M 1.70,CPU,2003-06-02,130.0,24.0,100.0,77.0,1700.0,Intel,Intel,2003
2387,NVIDIA Quadro4 700 Go GL,GPU,2003-06-05,150.0,62.01,101.0,36.0,199.0,TSMC,NVIDIA,2003
1487,Intel Pentium 4-M 2.60,CPU,2003-06-11,130.0,35.0,131.0,55.0,2600.0,Intel,Intel,2003
149,Intel Mobile Pentium 4 2.40,CPU,2003-06-11,130.0,60.0,131.0,55.0,2400.0,Intel,Intel,2003
359,Intel Mobile Pentium 4 2.80,CPU,2003-06-11,130.0,68.0,131.0,55.0,2800.0,Intel,Intel,2003
1856,Intel Mobile Pentium 4 3.06,CPU,2003-06-11,130.0,70.0,131.0,55.0,3067.0,Intel,Intel,2003
1676,Intel Mobile Pentium 4 2.66,CPU,2003-06-11,130.0,66.0,131.0,55.0,2667.0,Intel,Intel,2003
2260,ATI All-In-Wonder 9800 PRO,GPU,2003-06-16,150.0,62.01,215.0,117.0,378.0,TSMC,ATI,2003
4216,ATI Mobility Radeon 9100 PRO IGP,GPU,2003-06-23,150.0,62.01,92.0,76.0,300.0,Unknown,ATI,2003
3347,ATI Mobility Radeon 9100 IGP,GPU,2003-06-23,150.0,62.01,92.0,76.0,300.0,Unknown,ATI,2003
220,Intel Pentium 4 HT 3.20,CPU,2003-06-23,130.0,82.0,131.0,55.0,3200.0,Intel,Intel,2003
1561,Intel Celeron 2.60,CPU,2003-06-25,130.0,73.0,146.0,55.0,2600.0,Intel,Intel,2003
2760,NVIDIA Quadro FX Go700,GPU,2003-06-25,130.0,62.01,121.0,80.0,295.0,TSMC,NVIDIA,2003
1171,AMD Opteron 844,CPU,2003-06-30,130.0,85.0,193.0,106.0,1800.0,Unknown,AMD,2003
2045,AMD Opteron 142,CPU,2003-06-30,130.0,85.0,193.0,106.0,1600.0,Unknown,AMD,2003
1346,AMD Opteron 842,CPU,2003-06-30,130.0,85.0,193.0,106.0,1600.0,Unknown,AMD,2003
2147,AMD Opteron 140,CPU,2003-06-30,130.0,85.0,193.0,106.0,1400.0,Unknown,AMD,2003
603,AMD Opteron 144,CPU,2003-06-30,130.0,85.0,193.0,106.0,1800.0,Unknown,AMD,2003
1928,AMD Opteron 840,CPU,2003-06-30,130.0,85.0,193.0,106.0,1400.0,Unknown,AMD,2003
425,Intel Xeon 3.06,CPU,2003-07-14,130.0,97.0,237.0,286.0,3066.0,Intel,Intel,2003
1183,Intel Xeon 3.06,CPU,2003-07-14,130.0,97.0,237.0,286.0,3066.0,Intel,Intel,2003
3959,NVIDIA Quadro FX 3000G,GPU,2003-07-22,130.0,62.01,207.0,135.0,400.0,TSMC,NVIDIA,2003
4367,NVIDIA Quadro FX 3000,GPU,2003-07-22,130.0,62.01,207.0,135.0,400.0,TSMC,NVIDIA,2003
643,AMD Mobile Athlon 64 3000+,CPU,2003-08-01,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,2003
566,AMD Mobile Athlon 64 3200+,CPU,2003-08-01,130.0,82.0,193.0,106.0,2000.0,Unknown,AMD,2003
639,AMD Mobile Athlon 64 2800+,CPU,2003-08-01,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,2003
1491,AMD Opteron 240,CPU,2003-08-05,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD,2003
1868,AMD Opteron 246,CPU,2003-08-05,130.0,89.0,193.0,106.0,2000.0,Unknown,AMD,2003
1754,AMD Opteron 242,CPU,2003-08-05,130.0,82.0,193.0,106.0,1600.0,Unknown,AMD,2003
349,AMD Opteron 244,CPU,2003-08-05,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,2003
733,AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,144.0759493670886,63.0,1667.0,Unknown,AMD,2003
1927,AMD Athlon XP 2200+,CPU,2003-09-01,130.0,63.0,144.0759493670886,63.0,1800.0,Unknown,AMD,2003
1392,AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,144.0759493670886,63.0,1667.0,Unknown,AMD,2003
791,AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,144.0759493670886,63.0,2000.0,Unknown,AMD,2003
406,AMD Athlon XP 2200+,CPU,2003-09-01,130.0,63.0,144.0759493670886,63.0,1800.0,Unknown,AMD,2003
1309,AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,144.0759493670886,63.0,2000.0,Unknown,AMD,2003
232,AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,144.0759493670886,63.0,2083.0,Unknown,AMD,2003
2073,AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,144.0759493670886,63.0,2133.0,Unknown,AMD,2003
1178,AMD Opteron 840,CPU,2003-09-09,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD,2003
475,AMD Opteron 842,CPU,2003-09-09,130.0,82.0,193.0,106.0,1600.0,Unknown,AMD,2003
2141,AMD Opteron 844,CPU,2003-09-09,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,2003
2131,AMD Opteron 142,CPU,2003-09-09,130.0,82.0,193.0,106.0,1600.0,Unknown,AMD,2003
1367,AMD Opteron 144,CPU,2003-09-09,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,2003
2102,AMD Opteron 846,CPU,2003-09-09,130.0,89.0,193.0,106.0,2000.0,Unknown,AMD,2003
759,AMD Opteron 140,CPU,2003-09-09,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD,2003
776,AMD Opteron 146,CPU,2003-09-09,130.0,89.0,193.0,106.0,2000.0,Unknown,AMD,2003
3460,ATI All-In-Wonder 9800 SE,GPU,2003-09-10,150.0,62.01,215.0,117.0,378.0,TSMC,ATI,2003
2869,XGI Volari V5 Ultra,GPU,2003-09-15,130.0,62.01,144.0759493670886,90.0,350.0,UMC,Other,2003
3025,XGI Volari Duo V8 Ultra,GPU,2003-09-15,130.0,62.01,144.0759493670886,110.0,350.0,UMC,Other,2003
4549,XGI Volari V5,GPU,2003-09-15,130.0,62.01,144.0759493670886,90.0,325.0,UMC,Other,2003
4268,XGI Volari Duo V8 Ultra,GPU,2003-09-15,130.0,62.01,144.0759493670886,110.0,350.0,UMC,Other,2003
2779,XGI Volari V5 Ultra,GPU,2003-09-15,130.0,62.01,144.0759493670886,90.0,350.0,UMC,Other,2003
3875,XGI Volari Duo V5 Ultra,GPU,2003-09-15,130.0,62.01,144.0759493670886,90.0,350.0,UMC,Other,2003
2392,XGI Volari V8,GPU,2003-09-15,130.0,62.01,144.0759493670886,110.0,300.0,UMC,Other,2003
3586,XGI Volari V8 Ultra,GPU,2003-09-15,130.0,62.01,144.0759493670886,110.0,350.0,UMC,Other,2003
4097,XGI Volari V5,GPU,2003-09-15,130.0,62.01,144.0759493670886,90.0,325.0,UMC,Other,2003
3369,XGI Volari V3 XT,GPU,2003-09-15,130.0,62.01,144.0759493670886,25.0,250.0,UMC,Other,2003
4361,XGI Volari V8 Ultra,GPU,2003-09-15,130.0,62.01,144.0759493670886,110.0,350.0,UMC,Other,2003
4847,XGI Volari V3,GPU,2003-09-15,130.0,62.01,144.0759493670886,25.0,200.0,UMC,Other,2003
3320,XGI Volari V8,GPU,2003-09-15,130.0,62.01,144.0759493670886,110.0,300.0,UMC,Other,2003
2290,XGI Volari Duo V5 Ultra,GPU,2003-09-15,130.0,62.01,144.0759493670886,90.0,350.0,UMC,Other,2003
1468,Intel Mobile Pentium 4 HT 2.80,CPU,2003-09-23,130.0,68.0,131.0,55.0,2800.0,Intel,Intel,2003
1020,AMD Athlon 64 3200+,CPU,2003-09-23,130.0,89.0,193.0,105.0,2000.0,Unknown,AMD,2003
944,Intel Mobile Pentium 4 HT 2.66,CPU,2003-09-23,130.0,66.0,131.0,55.0,2667.0,Intel,Intel,2003
1960,Intel Mobile Pentium 4 HT 3.20,CPU,2003-09-23,130.0,76.0,131.0,55.0,3200.0,Intel,Intel,2003
1500,Intel Mobile Pentium 4 HT 3.06,CPU,2003-09-23,130.0,70.0,131.0,55.0,3067.0,Intel,Intel,2003
427,AMD Athlon 64 FX-51,CPU,2003-09-23,130.0,89.0,193.0,105.0,2200.0,Unknown,AMD,2003
108,Intel Celeron 2.70,CPU,2003-09-24,130.0,73.0,146.0,55.0,2700.0,Intel,Intel,2003
2987,ATI FireGL 9600 T2-64S,GPU,2003-10-01,130.0,62.01,76.0,60.0,324.0,TSMC,ATI,2003
3303,ATI Radeon 9800 XXL,GPU,2003-10-01,150.0,62.01,218.0,117.0,390.0,TSMC,ATI,2003
4094,ATI Radeon 9800 XT,GPU,2003-10-01,150.0,60.0,218.0,117.0,412.0,TSMC,ATI,2003
4451,ATI Radeon 9600 XT,GPU,2003-10-01,130.0,22.0,76.0,60.0,500.0,TSMC,ATI,2003
3313,ATI Radeon 9600 PRO,GPU,2003-10-01,130.0,18.0,76.0,60.0,400.0,TSMC,ATI,2003
2823,ATI Radeon 9800 PRO,GPU,2003-10-01,150.0,47.0,218.0,117.0,380.0,TSMC,ATI,2003
2954,ATI Radeon 9600,GPU,2003-10-01,130.0,12.0,76.0,60.0,324.0,TSMC,ATI,2003
3943,ATI FireGL 9600 T2-128,GPU,2003-10-01,130.0,62.01,76.0,60.0,398.0,TSMC,ATI,2003
